dataset,method,classifier,fold,kfold,fmin,gmin,max_size,svc_C,pattern_type,closed_multiset,accuracy,pattern_number,extraction_time,time
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,1000,relevant,False,0.6896551724137931,67,18.53213639401656,23.255345188998035
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,0.001,relevant,False,0.367816091954023,45,17.923622581001837,21.250324065986206
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,0.01,relevant,False,0.367816091954023,45,17.923622581001837,21.25050076098705
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,0.1,relevant,False,0.5057471264367817,45,17.923622581001837,21.249444443994435
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,1,relevant,False,0.632183908045977,45,17.923622581001837,21.24724533398694
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,10,relevant,False,0.632183908045977,45,17.923622581001837,21.244889495996176
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,100,relevant,False,0.632183908045977,45,17.923622581001837,21.24397100698843
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,1000,relevant,False,0.6551724137931034,45,17.923622581001837,21.24481044798449
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,0.001,relevant,True,0.367816091954023,28,15.577453644014895,17.574406747007743
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,0.01,relevant,True,0.367816091954023,28,15.577453644014895,17.574882674991386
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,0.1,relevant,True,0.5747126436781609,28,15.577453644014895,17.575714495993452
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,1,relevant,True,0.6551724137931034,28,15.577453644014895,17.572631139992154
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,10,relevant,True,0.6551724137931034,28,15.577453644014895,17.573451454998576
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,100,relevant,True,0.6666666666666666,28,15.577453644014895,17.572736315996735
asl-bu,occurrence,SVC,0,5,0.5,1.0,4,1000,relevant,True,0.6781609195402298,28,15.577453644014895,17.57509659099742
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,0.001,relevant,True,0.367816091954023,32,14.349841171017033,16.507024876002106
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,0.01,relevant,True,0.367816091954023,32,14.349841171017033,16.508516382004018
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,0.1,relevant,True,0.6206896551724138,32,14.349841171017033,16.511365166996256
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,1,relevant,True,0.6551724137931034,32,14.349841171017033,16.505986575997667
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,10,relevant,True,0.6436781609195402,32,14.349841171017033,16.50433002600039
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,100,relevant,True,0.6091954022988506,32,14.349841171017033,16.50616308199824
asl-bu,occurrence,SVC,1,5,0.5,1.0,4,1000,relevant,True,0.632183908045977,32,14.349841171017033,16.507442087997333
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,0.001,relevant,True,0.367816091954023,28,15.03803897400212,17.023501462012064
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,0.01,relevant,True,0.367816091954023,28,15.03803897400212,17.02410714000871
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,0.1,relevant,True,0.5747126436781609,28,15.03803897400212,17.024099076996208
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,1,relevant,True,0.6206896551724138,28,15.03803897400212,17.02250057600031
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,10,relevant,True,0.6781609195402298,28,15.03803897400212,17.02081075499882
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,100,relevant,True,0.6206896551724138,28,15.03803897400212,17.021392713999376
asl-bu,occurrence,SVC,2,5,0.5,1.0,4,1000,relevant,True,0.6091954022988506,28,15.03803897400212,17.022686808995786
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,0.001,relevant,True,0.367816091954023,33,13.646373465991928,15.886212340003112
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,0.01,relevant,True,0.367816091954023,33,13.646373465991928,15.88741834598477
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,0.1,relevant,True,0.6091954022988506,33,13.646373465991928,15.889629795987275
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,1,relevant,True,0.5977011494252874,33,13.646373465991928,15.884575076997862
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,10,relevant,True,0.6436781609195402,33,13.646373465991928,15.883043185982388
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,100,relevant,True,0.6206896551724138,33,13.646373465991928,15.884127100987826
asl-bu,occurrence,SVC,3,5,0.5,1.0,4,1000,relevant,True,0.6206896551724138,33,13.646373465991928,15.885240604984574
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,0.001,relevant,True,0.367816091954023,30,14.177211883987184,16.207771250992664
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,0.01,relevant,True,0.367816091954023,30,14.177211883987184,16.20893832798174
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,0.1,relevant,True,0.5517241379310345,30,14.177211883987184,16.209314068997628
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,1,relevant,True,0.6781609195402298,30,14.177211883987184,16.206466315998114
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,10,relevant,True,0.6436781609195402,30,14.177211883987184,16.20482595798967
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,100,relevant,True,0.6436781609195402,30,14.177211883987184,16.205865929994616
asl-bu,occurrence,SVC,4,5,0.5,1.0,4,1000,relevant,True,0.6206896551724138,30,14.177211883987184,16.208417018002365
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,0.001,relevant,False,0.367816091954023,49,103.29231003102905,106.97017574400525
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,0.01,relevant,False,0.367816091954023,49,103.29231003102905,106.97031922200404
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,0.1,relevant,False,0.367816091954023,49,103.29231003102905,106.97065157700854
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,1,relevant,False,0.6551724137931034,49,103.29231003102905,106.9677860679949
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,10,relevant,False,0.6666666666666666,49,103.29231003102905,106.96490236799582
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,100,relevant,False,0.6551724137931034,49,103.29231003102905,106.9638076560077
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,1000,relevant,False,0.6666666666666666,49,103.29231003102905,106.96368356501625
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,0.001,relevant,False,0.367816091954023,31,44.42038044401852,46.78087288100505
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,0.01,relevant,False,0.367816091954023,31,44.42038044401852,46.781657734987675
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,0.1,relevant,False,0.367816091954023,31,44.42038044401852,46.781766789994435
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,1,relevant,False,0.6206896551724138,31,44.42038044401852,46.78030991299602
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,10,relevant,False,0.7011494252873564,31,44.42038044401852,46.778822161999415
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,100,relevant,False,0.6781609195402298,31,44.42038044401852,46.777358863997506
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,1000,relevant,False,0.6666666666666666,31,44.42038044401852,46.777791973989224
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,0.001,relevant,False,0.367816091954023,43,170.76748895698984,174.00545384400175
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,0.01,relevant,False,0.367816091954023,43,170.76748895698984,174.00537138000072
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,0.1,relevant,False,0.5172413793103449,43,170.76748895698984,174.00544187500782
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,1,relevant,False,0.5747126436781609,43,170.76748895698984,174.00319088200922
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,10,relevant,False,0.6206896551724138,43,170.76748895698984,173.99999019000097
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,100,relevant,False,0.6091954022988506,43,170.76748895698984,173.9999577430135
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,1000,relevant,False,0.5862068965517241,43,170.76748895698984,174.00182943099935
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,0.001,relevant,False,0.367816091954023,43,244.1167059949803,247.29235477199836
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,0.01,relevant,False,0.367816091954023,43,244.1167059949803,247.29232310199586
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,0.1,relevant,False,0.367816091954023,43,244.1167059949803,247.2935628760024
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,1,relevant,False,0.6781609195402298,43,244.1167059949803,247.29095746899839
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,10,relevant,False,0.6666666666666666,43,244.1167059949803,247.28820274499594
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,100,relevant,False,0.6436781609195402,43,244.1167059949803,247.28732962800132
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,1000,relevant,False,0.6436781609195402,43,244.1167059949803,247.28823018699768
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,0.001,relevant,False,0.367816091954023,46,152.4813137579913,155.85883885899966
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,0.01,relevant,False,0.367816091954023,46,152.4813137579913,155.85932165900886
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,0.1,relevant,False,0.367816091954023,46,152.4813137579913,155.8595226650068
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,1,relevant,False,0.5977011494252874,46,152.4813137579913,155.85756987700006
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,10,relevant,False,0.6436781609195402,46,152.4813137579913,155.8542078860046
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,100,relevant,False,0.6666666666666666,46,152.4813137579913,155.85297649800486
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,1000,relevant,False,0.6666666666666666,46,152.4813137579913,155.85333091301436
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,0.001,relevant,True,0.367816091954023,34,23.804573304005316,26.10606385699066
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,0.01,relevant,True,0.367816091954023,34,23.804573304005316,26.106380645986064
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,0.1,relevant,True,0.5402298850574713,34,23.804573304005316,26.105703646986512
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,1,relevant,True,0.632183908045977,34,23.804573304005316,26.1048440309969
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,10,relevant,True,0.6781609195402298,34,23.804573304005316,26.101624541988713
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,100,relevant,True,0.6551724137931034,34,23.804573304005316,26.101532746004523
asl-bu,occurrence,SVC,0,5,0.5,2.0,0,1000,relevant,True,0.6551724137931034,34,23.804573304005316,26.101799273994402
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,0.001,relevant,True,0.367816091954023,33,31.60411250901234,33.80647921800846
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,0.01,relevant,True,0.367816091954023,33,31.60411250901234,33.8072031759948
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,0.1,relevant,True,0.5057471264367817,33,31.60411250901234,33.80721112800529
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,1,relevant,True,0.6436781609195402,33,31.60411250901234,33.80604667500302
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,10,relevant,True,0.6666666666666666,33,31.60411250901234,33.80347404300119
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,100,relevant,True,0.5977011494252874,33,31.60411250901234,33.8034781650058
asl-bu,occurrence,SVC,1,5,0.5,2.0,0,1000,relevant,True,0.5862068965517241,33,31.60411250901234,33.80502724701364
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,0.001,relevant,True,0.367816091954023,34,26.654059732987662,28.97188491099223
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,0.01,relevant,True,0.367816091954023,34,26.654059732987662,28.972607897987473
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,0.1,relevant,True,0.5057471264367817,34,26.654059732987662,28.97269613998651
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,1,relevant,True,0.6091954022988506,34,26.654059732987662,28.972163539976464
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,10,relevant,True,0.632183908045977,34,26.654059732987662,28.96794051899633
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,100,relevant,True,0.632183908045977,34,26.654059732987662,28.967580329976045
asl-bu,occurrence,SVC,2,5,0.5,2.0,0,1000,relevant,True,0.6551724137931034,34,26.654059732987662,28.968978562988923
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,0.001,relevant,True,0.367816091954023,28,24.95246359198063,26.920030263005174
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,0.01,relevant,True,0.367816091954023,28,24.95246359198063,26.920508148992667
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,0.1,relevant,True,0.5862068965517241,28,24.95246359198063,26.920002255996224
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,1,relevant,True,0.632183908045977,28,24.95246359198063,26.919986562992563
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,10,relevant,True,0.632183908045977,28,24.95246359198063,26.917208809987642
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,100,relevant,True,0.6666666666666666,28,24.95246359198063,26.91829093200795
asl-bu,occurrence,SVC,3,5,0.5,2.0,0,1000,relevant,True,0.6551724137931034,28,24.95246359198063,26.91796523499943
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,0.001,relevant,True,0.367816091954023,41,23.966241386020556,26.58716893501696
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,0.01,relevant,True,0.367816091954023,41,23.966241386020556,26.58870122701046
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,0.1,relevant,True,0.5057471264367817,41,23.966241386020556,26.588631208011066
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,1,relevant,True,0.6206896551724138,41,23.966241386020556,26.585409665000043
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,10,relevant,True,0.6436781609195402,41,23.966241386020556,26.58319700800348
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,100,relevant,True,0.632183908045977,41,23.966241386020556,26.583328642998822
asl-bu,occurrence,SVC,4,5,0.5,2.0,0,1000,relevant,True,0.632183908045977,41,23.966241386020556,26.583029243003693
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,0.001,relevant,False,0.367816091954023,46,15.071764195978176,18.47734515699267
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,0.01,relevant,False,0.367816091954023,46,15.071764195978176,18.477110178006114
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,0.1,relevant,False,0.367816091954023,46,15.071764195978176,18.476475338000455
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,1,relevant,False,0.6436781609195402,46,15.071764195978176,18.474642721004784
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,10,relevant,False,0.6551724137931034,46,15.071764195978176,18.472254806998535
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,100,relevant,False,0.632183908045977,46,15.071764195978176,18.470706132997293
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,1000,relevant,False,0.6551724137931034,46,15.071764195978176,18.470973050993052
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,0.001,relevant,False,0.367816091954023,36,17.810319051000988,20.53395356798137
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,0.01,relevant,False,0.367816091954023,36,17.810319051000988,20.53440704398963
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,0.1,relevant,False,0.5862068965517241,36,17.810319051000988,20.537729821997345
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,1,relevant,False,0.5747126436781609,36,17.810319051000988,20.532323693987564
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,10,relevant,False,0.6091954022988506,36,17.810319051000988,20.53039367198653
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,100,relevant,False,0.5747126436781609,36,17.810319051000988,20.530329497982166
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,1000,relevant,False,0.5747126436781609,36,17.810319051000988,20.531765978987096
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,0.001,relevant,False,0.367816091954023,36,15.635804170990014,18.39465801100596
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,0.01,relevant,False,0.367816091954023,36,15.635804170990014,18.396006790018873
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,0.1,relevant,False,0.5057471264367817,36,15.635804170990014,18.395382858012454
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,1,relevant,False,0.6206896551724138,36,15.635804170990014,18.392771668019122
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,10,relevant,False,0.6091954022988506,36,15.635804170990014,18.390345954016084
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,100,relevant,False,0.5862068965517241,36,15.635804170990014,18.389977278013248
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,1000,relevant,False,0.5977011494252874,36,15.635804170990014,18.391267815008177
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,0.001,relevant,False,0.367816091954023,46,18.28324885100301,21.666572725007427
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,0.01,relevant,False,0.367816091954023,46,18.28324885100301,21.66741491299763
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,0.1,relevant,False,0.367816091954023,46,18.28324885100301,21.66750166300335
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,1,relevant,False,0.6781609195402298,46,18.28324885100301,21.66510394900979
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,10,relevant,False,0.6781609195402298,46,18.28324885100301,21.66197640199971
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,100,relevant,False,0.6666666666666666,46,18.28324885100301,21.660366964002606
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,1000,relevant,False,0.6666666666666666,46,18.28324885100301,21.662051588005852
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,0.001,relevant,False,0.367816091954023,41,16.160581187999924,19.219017208000878
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,0.01,relevant,False,0.367816091954023,41,16.160581187999924,19.21889827999985
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,0.1,relevant,False,0.367816091954023,41,16.160581187999924,19.219157447005273
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,1,relevant,False,0.632183908045977,41,16.160581187999924,19.2172510149976
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,10,relevant,False,0.6551724137931034,41,16.160581187999924,19.213924584997585
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,100,relevant,False,0.6896551724137931,41,16.160581187999924,19.21261465799762
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,1000,relevant,False,0.6896551724137931,41,16.160581187999924,19.214439280010993
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,0.001,relevant,True,0.367816091954023,21,16.108192056999542,17.686993838986382
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,0.01,relevant,True,0.367816091954023,21,16.108192056999542,17.685202104999917
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,0.1,relevant,True,0.5977011494252874,21,16.108192056999542,17.68451901298249
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,1,relevant,True,0.6666666666666666,21,16.108192056999542,17.68435319098353
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,10,relevant,True,0.6666666666666666,21,16.108192056999542,17.681871382985264
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,100,relevant,True,0.6436781609195402,21,16.108192056999542,17.681617409994942
asl-bu,occurrence,SVC,0,5,0.5,2.0,4,1000,relevant,True,0.6551724137931034,21,16.108192056999542,17.682132848989568
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,0.001,relevant,True,0.367816091954023,22,14.054089535988169,15.648586898998474
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,0.01,relevant,True,0.367816091954023,22,14.054089535988169,15.649496944985003
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,0.1,relevant,True,0.6091954022988506,22,14.054089535988169,15.648690753005212
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,1,relevant,True,0.6206896551724138,22,14.054089535988169,15.648718117998214
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,10,relevant,True,0.6206896551724138,22,14.054089535988169,15.6459958129999
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,100,relevant,True,0.6436781609195402,22,14.054089535988169,15.646152782996069
asl-bu,occurrence,SVC,1,5,0.5,2.0,4,1000,relevant,True,0.6551724137931034,22,14.054089535988169,15.64666501499596
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,0.001,relevant,True,0.367816091954023,22,16.21049741099705,17.82897396601038
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,0.01,relevant,True,0.367816091954023,22,16.21049741099705,17.829547041998012
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,0.1,relevant,True,0.5287356321839081,22,16.21049741099705,17.829281031008577
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,1,relevant,True,0.632183908045977,22,16.21049741099705,17.827627503007534
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,10,relevant,True,0.5287356321839081,22,16.21049741099705,17.82623684599821
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,100,relevant,True,0.5632183908045977,22,16.21049741099705,17.828732897993177
asl-bu,occurrence,SVC,2,5,0.5,2.0,4,1000,relevant,True,0.5632183908045977,22,16.21049741099705,17.829683976000524
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,0.001,relevant,True,0.367816091954023,26,14.853113016986754,16.67698013399786
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,0.01,relevant,True,0.367816091954023,26,14.853113016986754,16.67835526300769
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,0.1,relevant,True,0.5402298850574713,26,14.853113016986754,16.677421187996515
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,1,relevant,True,0.632183908045977,26,14.853113016986754,16.675399486994138
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,10,relevant,True,0.6436781609195402,26,14.853113016986754,16.674519310996402
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,100,relevant,True,0.6436781609195402,26,14.853113016986754,16.67480428298586
asl-bu,occurrence,SVC,3,5,0.5,2.0,4,1000,relevant,True,0.6436781609195402,26,14.853113016986754,16.67650555499131
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,0.001,relevant,True,0.367816091954023,22,16.391646615986247,17.96512662099849
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,0.01,relevant,True,0.367816091954023,22,16.391646615986247,17.966350100003183
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,0.1,relevant,True,0.41379310344827586,22,16.391646615986247,17.96516611200059
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,1,relevant,True,0.5747126436781609,22,16.391646615986247,17.96552716300357
asl-bu,occurrence,SVC,4,5,0.5,2.0,4,10,relevant,True,0.6091954022988506,22,16.391646615986247,17.96241279700189
